Review,Label
రచన చాలా పిల్లలు రాసినట్లు అంది  బాహాటంగా శృంగార లైన్స్ తో ఇది ఒక చీజీ నవలలాంటిది  పుస్తకాన్ని గురించి చెడ్డ విషయం ఏమిటంటే  రచయిత తన పాత్రతో సంబంధం కలిగి ఉండాలని కోరుకుంటున్నప్పటికీ  అది చాలా పేలవంగా రాయబడింది  పుస్తకంలో కుదిర్చిన వివాహానికి అనువైన ఒక అమ్మాయి పాత్రని చాలా మధురంగా మరియు అందంగా చూపించారు పాత్రల మధ్య టెలిఫోన్ శృంగారం సంభాషణలు పాఠకులు కొన్ని సెక్సీ స్టఫ్ ఇవ్వాలని బలవంతంగా వ్రాసినట్లు ఉంది కథ లైన్ చాలా బలహీనమని చెప్పడం చాలా బాధకరం మరియు విచారమైన  క్లైమాక్స్ కూడా మిమ్మల్ని కదపలేదు ఇది బాధాకరమైన క్లైమాక్స్ పాఠకులకి కథానాయకుడిని హీరోగా ఒప్పించటం జరిగింది అన్ని విషాదకరమైన ముగింపులు కథకు విలువైనవి కావు చేతన్ భగత్ మిగిలిపోయిన ప్రేమ కథల్లో ఒకటైన ఈ పుస్తకం కుదిర్చిన వివాహాలకు మద్దతునిచ్చి చీజీ పేరు పెట్టారు మొత్తానికి ఇది సమయం వ్భధా చేసే పుస్తకం అని నా అనుభవం చెప్తుంది మీరు ఒక శృంగార రసికులైతే అన్వేషించడానికి అనేక ఇతర మంచి ఎంపికల ఉన్నాయి,0
సాహిత్య రూపంలో తన సొంత అభ్యంతరకర అభిప్రాయాలను వర్ణించటంలో ఈ మూడవ గ్రేడ్ రచయిత యొక్క పరిధిని చూసి ఆశ్చర్యపోయాను ఈ పుస్తకం ముగింపులో ఆమె చిన్న విషయాలలో సౌందర్యం చూడటం నేర్చుకుందని మరియు భారతీయ సంస్కృతిని గౌరవించడం ప్రారంభించిందని చెప్పింది ఆమె నిజానికి ఏమి నేర్చుకోలేదు  దేనినైనా గౌరవించి దానిలో అందాన్ని చూసినపుడు దాని గురించి అంత చెత్తగా వ్రాయకూడదు !!! భారతదేశంలో ఆమె చూసిన విషయాలన్నీ ఎన్నటికీ ముగిసిపోయేవికావు మరియు మిడిమిడి జ్ఞానం ఉన్న MCDONALD వంటి వారి ద్వారా నిర్వహించబడవి కావు  ఆమె ఈ పుస్తకంలో వ్రాసే ప్రతి పేజిను ఆమె వ్యర్థం చేసినందుకు నేను బాధ పడుతున్నాను  ఆస్ట్రేలియా కూడా పరిపూర్ణమైన దేశం కాదు కాబట్టి భారతదేశం  కానీ ఖచ్చితంగా భారతదేశం వంటి గొప్పదేశం గురించి వ్రాసే ఇటువంటి చౌకమౌకు విషయాలు దాని దయ మరియు గొప్పతనాన్ని ప్రభావితం చేయలేవు   కానీ ఆమె అర్థం చేసుకోలేకపోతున్నది ఏమిటంటే సారా ఒక వ్యక్తి సరైన వైఖరితో ప్రపంచాన్ని చూడకపోతే వారిలో చాలా పక్షపాత  కఠినమైన వైఖరి అభివృద్ధి చెందుతుందని మరియు అప్పుడు మీరు వ్యక్తిగా మరియు కొన్నిసార్లు రచయితగా కూడా ఎప్పటికీ ఎదగలేరు అని నేను చెబుతున్నాను !,0
నేను గలివర్ మొత్తం పుస్తకాన్ని చదివాను ఇది చాలా అద్భుతంగా మరియు సాహసోపేతమైన కథ కథ మంచిది మరియు ప్రతీఒక్కరూ దీనిని చదవాలి  నా 9 వ తరగతిలో నేను ఈ పుస్తకాన్ని చదివాను  ఇంకా నేను దాన్ని గుర్తుంచుకున్నాను  కథ ఆలోచన బాగుంది మరియు అద్భుతం  ఇది సాహసోపేత మరియు కొన్ని ధైర్యవంతమైన పాత్రల ఉన్నాయి  ఈ కథ 3 లేదా 4 భాగాలుగా విభజించబడ్డాయి  ఆ భాగాలుగా ఆసక్తికరంగా ఉన్నాయి  ప్రదేశాలు  పాత్రలు  థీమ్ అన్నీ బాగున్నాయి  రచయిత గల్లివర్ మరిన్ని సాహసాలను వ్రాయాలని నేను భావిస్తున్నాను  ఇది చాలా బాగుంది,1
రవీందర్ సింగ్ నవల ఈ టూ హడ్ ఎ లవ్ స్టోరి ఇది ప్రేమ కథ కానీ బోరింగ్ ఈ పుస్తకం కొనకండి నేను ఈ పుస్తకాన్ని చదివాను చాలా పెద్ద కధ కాని ఆసక్తికరంగా లేదు  సగం కథ పూర్తయింది లేదా బాలుడు మరియు బాలిక  కుషి  ఒకరికొకరు కలవరు  300 పేజీలు పుస్తకం నన్ను నమ్మండి దయచేసి కొని మీ డబ్బు వృథా చేసుకోకండి,0
"మాల్గుడి డేస్ ఆర్ కె నారాయణ యెుక్క చిన్న కథల సేకరణ  మాల్గుడి అనేది ఆర్ కె  కథలు  నవలలలోని దక్షిణ భారతదేశములో  ఒక కల్పిత పట్టణము  ఇది చాలా నారాయణ్ రచనల కొరకు ఏర్పడుతుంది    ఇది తన సొంత అనుభవాల నుండి చిన్నతనము  పెంపకము నుండి సృష్టించబడిన పట్టణం   దానిలోని ప్రజలు ఆయన ప్రతి రోజు కలిసిన ప్రజలు  ఈ పుస్తకం 2017 లో పెంగ్విన్ క్లాస్సిక్స్ ద్వారా భారతదేశం వెలుపల పునఃప్రచురణ చేయబడింది  పుస్తకం 32 స్టోరీస్  దక్షిణ భారతదేశంలోని కల్పిత పట్టణంలో ఉన్న మాల్గుడిలో అన్ని సెట్లు ఉన్నాయి  ఈ కథల్లో ప్రతి ఒక్కటి మాల్గుడిలో జీవితం యొక్క వాస్తవాన్ని వర్ణిస్తుంది  ""పుస్తకంలోని ప్రతి ఒక్కరూ తన ప్రత్యేకమైన గంట నాణ్యతకు ప్రతిస్పందించడానికి సామర్ధ్యం కలిగి ఉంటారు ""  ఇది మేము అధ్యయనం మరియు పునరుద్ధరించాలి ఒక కళ",1
ఎడారి వ్యాపారి కథనం  జగన్ మరియు అతను ప్రత్యేకించి ఎంచుకున్న యువకుడు మాలి  తూర్పు సంస్కృతి మరియు పాశ్చాత్య సంస్కృతి మధ్య వివాదాలను వివరిస్తుంది దక్షిణ భారతదేశంలో ఉన్న మాల్గుడి పట్టణంకి చెందిన జగన్  సాంప్రదాయాలకు కట్టుబడేవాడు మరియు తన కుమారుడు ప్రస్తుత ఆలోచనలు మరియు ప్రపంచీకరణను  అన్వేషించటంలో  ఉత్సాహవంతుడు  అందువల్ల తండ్రి మరియు కొడుకుల మధ్య సంబంధం దెబ్బతినడానికి అవకాశం ఉంది మరియు ఉండవు ఈ ఇతివృత్తం వివాహం యొక్క విశిష్టతను మరియు మాల్గుడి గ్రామస్తుల మతపరమైన ఆంక్షల గురించి   ప్రత్యేకించి జగన్ గురించి పరీక్షించింది ఇది ఒక ఆర్ కె నారాయణ మంచి సాధారణ  పుస్తకం  ఈ 14 ఏళ్ళ వయస్సులో నేను కొంత వరకు ఆనందించాను,0
ఆ పుస్తకం గురించి  ఇంత చెత్త రివ్యు ఇవ్వడం నాకు  చాలా బాధ  కలిగించింది  నా స్నేహితుడి నుండిఈ పుస్తకం వచ్చింది మరియు నేను ఈ చదివిన తర్వాత నిరాశ చెందాను  మాల్గుడికి చెందిన వివిధ పాత్రలు దీనిలో భాగంగా ఉన్నాయి -  గఫూర్ టాక్సీ  నటరాజ్ ముద్రణ పత్రం  జయరాజ్ పిక్చర్ టేకర్  మరియు రామన్ సైన్బోర్డులకు సూచన ఇంకా   ఇతరులాగ నేను గుర్తించ లేకపోవచ్చు   మిగిలిన వాటి గురించి నాకు తెలియదు  ఏదేమైనా  ఇది మాల్గుడి  పుస్తకాన్ని నమిలి మింగినట్టు కనిపిస్తుంది   ఇది స్పష్టంగా మంచి తెలివి మరియు ఊహలను కలిగి ఉంది  117 పేజీలు   వీటిని మరింత తగ్గించోచ్చు లేక చిన్న కధగా చేసి ఉండచ్చు,0
కాన్సెప్ట్ తయారు చేయడంలో RD శర్మ పుస్తకం చాలా బాగుంది  ఇది 12 వ తరగతి విద్యార్థులకు చాలా ఉపయోగకరంగా ఉంటుంది ఇది ఐఐటీ కోసం సిద్ధమయ్యే విద్యార్థుల కోసం కాదు   ఈ పుస్తకంలో చాలా ప్రశ్నలు ఉన్నాయి మరియు వేర్వేరు రకాల ప్రశ్నలు ఉంటాయి ప్రశ్నలు మీ ఆలోచన శక్తిని మెరుగుపరుస్తాయి  ఇది అన్ని రకాల విద్యార్థులకు చాలా అవసరం,1
ఈ పుస్తకం నన్ను నిరాశ పరిచింది ఇంత గొప్ప రచయిత ఇలాంటి పుస్తకం ఎలా రాయగలడు ఈ ఒక్క పుస్తకం తో ఇప్పటి వరకు పొందిన మంచి పేరును పొగొట్టుకున్నాడు,0
సర్  నాజీబ్ మరియు అతని కుటుంబానికి అడిగినట్లు చెప్పండి  నేను ఆ పుస్తకాన్ని మళ్ళీ మళ్ళీ చదువి మరియు ఒక్క అక్షరం కోల్పోకుండా  నా స్నేహితులకు కథ చెప్పాను  'ఆడుజీవిత్తం'  లైఫ్ ఆఫ్ గోట్  ఎటువంటి పుస్తకం అంటే  ఇది నా కళ్ళ నుండి కన్నీరు నింపే పూర్తి జీవితం అన్ని విలాసవంతమైన ఖర్చులు మరియు ఫాన్సీ వస్తువులతో గల్ఫ్ నుండి తిరిగి వచ్చిన వారిని చూసి   'గల్ఫ్' గురించి స్వర్గం అని కలలు కంటారు  ఇది  ఈ కథలో ఒక భాగం మాత్రమే  గల్ఫ్కు వచ్చి మోసపోయిన వారు చాలా మంది ఉన్నారు  లేదా దయలేని ఏజెంట్లు మరియు కనికరంలేని ఉద్యోగ ప్రొవైడర్స్ యొక్క వలలో పడతారు  పుస్తకం లో చెప్పిన కథ నిజ జీవిత అనుభవం,1
"హలో ఫ్రెండ్స్  నేను గత నెలలో జెరోం కే జెరోమ్ రాసిన ఒక మంచి పుస్తకం ""త్రి మెన్ ఇన్ ఎ బోట్"" చదివాను  ఈ పుస్తకం ప్రపంచంలో చాలా ప్రజాదరణ పొందింది మరియు నేను చదివిన అత్యంత అద్భుతమైన పుస్తకాల్లో ఒకటి మీరు చదవడం ప్రారంభించిన తర్వాత కింద పెట్టలేరు  నేను పుస్తకాలను చదవడం అభిమానిస్తాను  నేను చదువుతూ నిద్రపోవడం ఇష్టపడతాను  ఈ పుస్తకం ప్రతి పేజీ ఆహ్లాదకరంగా ఉన్నా  దాని చివరి అమరిక బాలేదు  కొన్ని కోణాలలో భయంకరంగా ఉంది  ఈ పుస్తక కథ సమర్థనీయంగా ఉంది కాని కొన్ని విషయాల్లో అర్ధం కాలేదు  కొన్ని పేరాలు నేను అర్ధంచేసుకున్నాను",0
నా ఇటాలియన్ సోదరుడు ఆర్ డి  శర్మను చదవమలి నాకు సిఫార్స్ చేసాడు  దాని తర్వాత 10 వ తరగతి నుండి ఇంటర్మీడియట్ పూర్తయ్యే వరకు నేను లెక్కల కోసం ఆర్ డి శర్మ పుస్తకాన్ని ఉపయోగించాను  తగిన ఉదాహరణలు ముఖ్యమైన గమనికలతో వివరంగా ఉన్న అద్భుతమైన గణిత పుస్తకం  అంతేకాకుండా  ఇది ncert  మరియు పోటీ పరీక్షలకు ఉపయోగకరంగా ఉండే అధ్యాయాలతో ఏవిధమైన పోటీ పరీక్షలనైనా విజయవంతంగా వ్రాయవచ్చు  దాని కీ దాదాపు తప్పు సమాధానాలు కలిగి ఉండదు మరియు కష్టమైన సమస్యలకు సూచనలు ఇవ్వబడ్డాయి అంతేకాక ఇది సగటు ధరకు లభ్యమవుతుంది  కాబట్టి విద్యార్థులకు వారి కాన్సెప్ట్ క్లియరెన్స్ చేసుకోడానికి దీనిని అనుసరించమని నేను సలహా ఇస్తాను,1
"హలో ఫ్రెండ్స్ గత నెలలో నేను రవీందర్ సింగ్ రాసిన ""యువర్ డ్రీమ్స్ ఆర్ మైన్ ""చాలా మంచి పుస్తకాన్ని చదివాను  చాలామంది ఈ పుస్తకం చదవడానికి ఇష్టపడతారు కాని చదవడానికి బాలేదు ఎందుకంటే దాని భాష నాకు కష్టం ఉంది మరియు కొన్ని పాయింట్లు అర్థం చేసుకోవడానికి స్పష్టంగా లేవు  ఈ పుస్తకం చిత్రం ఆకర్షణీయమైనది కాదు మరియు దాని పేజీ నాణ్యత బాలేదు 	నేను పుస్తకాలు చదివేవాడిని మరియు అనేక పుస్తకాలను కూడా చదువుతాను  నేను ఈ పుస్తకం సుమారు 2 నెలల పాటు చదివాను  ఈ కథ చాలా బాగుంది మరియు మా జీవితం కోసం అనేక సానుకూల ఇవ్వండి  పుస్తక శీర్షిక చాలా బాగుంది  ధన్యవాదాలు",0
ఈ పుస్తకం రేసిజం మీద రాయబడింది ఇలాంటి వాటి మీద రాసేటపుడు చాల జాగ్రత్త రాయాలి కానీ రచయితా తనకు నచ్చినట్లు రాసి అందరి కోపానికి కారణం అవుతున్నాడు,0
ఎదో చెప్పుదాం అనుకొని ఏది చెప్పలేకపోయాడు,0
నేను ఈ నవలను 2006 లో చదివాను నా స్నేహితుడు సిఫార్సు చేసాడు  ఇది IIT లో చదువుతున్న ముగ్గురు స్నేహితులు గురించి  ఇది వారి స్నేహం  తేడాలు  ఆనందం  లక్ష్యాలు కలలు మరియు లక్ష్యాలు చుట్టూ తిరుగుతుంది  చేతన్ భగత్ ఈ సాధారణ రచనా విధానాన్ని ఉపయోగించారు  కాబట్టి ఈ నవల పూర్తగా చదివేలా చేస్తుంది  నా మొదటి రోజున 20 కంటే ఎక్కువ పేజీలు చదవకూడదని నేను అనుకున్నాను కాని నేను ఒకేసారి 8 గంటల్లో దానిని ముగించాను  పాత్రలు హరి  అలోక్ మరియు రేయాన్ ఇప్పటికీ నా మెదడులో తిరుగుతున్నారు  ఈ నవల ఆధారంగా నిర్మించబడిన మూవీ ఇడియట్స్ బాలీవుడ్ లో అత్యధిక వసూళ్లు సాధించినవి  స్నేహం కొరకు దీనిని చదవండి మరియు మీ కళాశాల రోజులను గుర్తు చేసుకోండి,1
రొటీన్ స్టోరీ గొప్పగా ఎం లేదు అదే కథ అదెయ్ కథనం ఉన్న కథల్ని అటు తిప్పి ఇటు తిప్పి మళ్ళి అదే రాసాడు,0
ఏదైనా చెప్పడానికి ముందు ఇది ఐ టూ హడ్ ఎ లవ్ స్టోరి యొక్క రెండవ భాగం అని చెప్పాలి  ఇది రచయిత యొక్క ముందు కథలా బాగుంటదని నేను కోరుకున్నాను కానీ అది బాలేదు  ఎక్కడో సాధ్యం కాదు అనే భావన కలిగింది  నేను చేయలేను  సమయం వేస్ట్ అని భావిస్తున్నాను  ముఖ్య పాత్ర సిమర్ ని ఒక అపరిపక్వమైన అమ్మాయిగా చిత్రీకరించబడటం కంటే ఎక్కువ వర్ణిస్తే బాగుండేది ఇది బాధ కలిగించింది   క్లైమాక్స్ చాలా ఆకస్మికంగా మరియు బలవంతంగా ముగించబడింది  కాబట్టి  ఈ విధంగా కథ విలువైనది కాదని నేను చెప్పగలను  దీనిలో అంత ప్రత్యేకత ఏమి లేదు,0
ఫైవ్ పాయింట్ సమ్ వన్ నేను చదివిన మొదటి నవల  నా లక్ష్యం ఇంగ్లీష్ మరియు వొకెబులరీ నేర్చుకోవడం  ఇది చాలా నాకు సహాయం చేసింది  చదివినప్పుడు నేను అనేక కొత్త పదాలను తెలుసుకున్నాను మరియు అదృష్టవశాత్తూ గూగుల్ నుంచి అర్థాలు తెలుసుకున్నాను  ఇది నిజంగా నా వొకెబులరీ మెరుగుపరచడానికి సహాయపడింది  ఈ పుస్తకాన్ని చదవడం ఎంతో సరదాగా ఉంది  నేను చదవబోయే ఇంజనీరింగ్ జీవితం గురించి తెలుసుకున్నాను,1
"Dr  A P J  అబ్దుల్ కలాం సర్ భారతదేశంలో గొప్ప శాస్త్రవేత్త  ఆయన గొప్ప పుస్తక రచయిత    ఆయన తన పుస్తకాల ద్వారా ప్రజలకు తన ఆలోచనలను వ్యాప్తి చేసి పంచుతున్నారు  ""ఇగ్నైటెడ్ మైండ్స్- భారతదేశంలో అధికారాన్ని తొలగించడం""  అనేది నేను ముందు చదివిన ఒక ఉత్తమ పుస్తకం  ప్రతి వాక్యం చాలా స్పూర్తిదాయకమైనది మరియు నన్ను మరింత విశ్వసనీయపరుస్తుంది  6 వ అధ్యాయం ""జ్ఞాన సమాజం"" నా అభిమాన అధ్యాయం  ఈ అధ్యాయంలో కలాం సర్ సమాజం గురంచి మంచి జ్ఞానం ఎలా సంపాదించాలి మరియు ఎలా సమాజంలో ప్రవర్తించాలి అనేదానిని వివరిస్తుంది  ఈ వాక్యాలు నాకు చాలా ఉపయోగకరంగా ఉన్నాయి  ఈ పుస్తకం లో ఉన్న అన్ని అధ్యాయాలు బాగా వ్రాసారు మరియు చాలా స్పూర్తిదాయకమైనవి  ఈ పుస్తకంలో విద్యార్థులకు వారి నమ్మక స్థాయిలను మెరుగుపరిచేందుకు చాలా ఉపయోగకరంగా ఉంటుంది  ఒక లోపం ఏమిటంటే కొన్ని అధ్యాయాలలో ఇంగ్లీష్ వ్యాకరణం అర్థంకావడం కష్టంగా ఉంది    కానీ అధ్యయనంపై దృష్టి సారించడం వల్ల అది నివారించబడుతుంది  నేను ఈ పుస్తకాన్ని ఇతరులకు గట్టిగా సిఫార్సు చేస్తున్నాను",1
రావిందర్ సింగ్ ఈ పుస్తకం అద్భుతంగా ఉంది మరియు పాఠకుల్ని ఆకర్షించి కథలో మునిరిపోయేలా చేస్తుంది ఇది ఒక సాధారణమైన ఇంకా క్లిష్టమైన ప్రేమ కథ కానీ రచయిత అందంగా వ్రాసారు మరియు వ్యక్తీకరించారు ప్రేమ కథలను ఇష్టపడి చదివేవారికి  ఇండియన్ రచయితల రచనలు చదివేవారికి నా అభిప్రాయం ప్రకారం ఈ పుస్తకం ఎంతో బాగుంటుంది ఈ పుస్తకం యొక్క మునుపటి వాల్యూమ్ కూడా అద్భుతమైనది మరియు ఆఖరికి రావేందర్ సింగ్ నా అభిమాన రచయితలో ఒకరు,1
హలో ఫోక్స్ నేను బిజేందర్ మరొక పుస్తక సర్వేతో తిరిగి వచ్చాను కాబట్టి ఈ ఆడిట్లో నేను నా అనుభవాన్ని పంచుకుంటాను మరియు అదనంగా మీరు ఈ పుస్తకం కొనుగోలు  గురించి మరియు చదవలా లేదా అనే నా అంచనా చెప్పబోతున్నాను  నేను కొన్ని రోజులపాటు అనూహ్యంగా అలసిపోయినప్పుడు నేను ఈ పుస్తకం కొన్నాను మరియు నన్ను ఆకట్టుకునే పుస్తకాలను చదివాలని అనుకుని నేను ఈ పుస్తకం సంపాదించాను మరియు  ప్రతీదీ  అర్ధం లేకుండా అంది  మరియు అంత ఆకట్టుకునే విధంగా లేదు  మరియు ఆశక్తికరంగాను  లేదు అయినప్పటికి ఈ పుస్తకం  చదవాను  మరియు  కొన్ని  మాముూలు తప్పులు కూడా ఉన్నాయి  కొన్ని చోట్ల  స్పెల్లింగ్ తప్పలు కూడా  ఉన్నాయి   కధకు సంబంధం లేకుండా ఒక అమ్మాయిని ఎలా గ వల్లో  పడేయాలో   కొన్ని టప్స్  మరియు   ట్రిక్స్  ఈ పుస్తకం లో  ఉన్నాయి  కాబట్టి  నేను   ఈ పుస్తకం న్ని అంత పుట్టించుకోట్టేదు   మరియు   పుస్తక శీర్షిక  కూడా  గడబిడగా  ఉంది     ఈ  పుస్తకం చదివి  చాలా  అలసి పోయాను  నిజంగా  చెప్పాలంటే    చాలా  విపరీతంగా  అలసి పోయాను   మరియు   ఈ  పుస్తకం  చదవడంతో నాకు  పిచ్చెక్కింది    నేను ఈ పుస్తకాన్ని చదువుతున్నప్పుడు   నేను చాలా సార్లు నవ్వుకున్నాను  ఈ  పుస్తకం  కొనాలను కుంటున్న ప్రతీ ఒక్కరి కి   ఈ  పుస్తకం  కొనవద్దని  నేను  చెబుతున్నాను    ఈ వ్యర్థమైన పుస్తకం పరిశీలనలో మీ కున్న మంచి అవకాశాన్ని వృధా  చేసుకోవద్దు,0
ఎవ్రిబడి హెజ్ ఎ స్టోరీ  కథ యొక్క శీర్షిక నన్ను ఆనందింప చేసింది మరియు అప్పుడు నేను పుస్తకాన్ని ఎంచుకుని కొనుగోలు చేసాను మరియు ఇది ఒక ప్రధాన భ్రమలుగా కనుగొన్నాను  4 ప్రాధాన పాత్రలు కొన్ని నిజంగా పాడైన బాలీవుడ్ కధలాగ   రోజువారి  కథలు  పొంగిపోయే భావాలు మరియు కుళ్ళు జోకులు తలనొప్పిని కలిగించాయి హీరో మీరా భావాలను వ్యక్తం చేయడానికి ప్రయత్నించిన తీరు నన్ను పిచ్చివాడిలా లోలోపల నవ్వుకొనచేసింది మరియు నా మనస్సులో ప్రతి రోజూ ప్రక్షాళనను ప్రదర్శిస్తున్నట్లు నేను విశ్వసించాను మరియు ఇది నా నిరోధకతకు దారితీసింది నన్ను నమ్మండి  నేను ఊహించినట్లు నా మనస్సులో ప్రతిరోజూ ఆ శుభ్రపరిచే వ్య క్తి  తిరుగుతున్నాడు ఈ పుస్తకాన్ని ప్రతిపక్షంగా పరిగణనలోకి తీసుకున్న రచయితలు ఈ పుస్తకాన్ని పరిశీలించినపుడు వారు దీనిని ఒక అనర్హమైన పుస్తకంగా పరిగణిస్తారు  బయటి కవర్  శీర్షికతో సరిపడలేదు  పాత్రల చిత్రీకరణ నిజంగా పేలవంగా ఉంది మరియు ఒక ఆదర్శ్ వాడి సహచరుడు  భాగస్వామి మరియు సృష్టికర్తగా హీరో వివరించిన విధం అతిశయోక్తిగా ఉందని నేను చెప్పచెప్పచపచ్చు  పాఠకులు ఆకట్టుకునేట్లు అంత కన్నా ఏమి లేదు  కొంతమంది చెడగొట్టేవాళ్ళతో పాత సెంటిమెంట్ పుస్తకాల మిశ్రమం   బుక్ షెల్ల్స్లో అందుబాటులో ఉండని పుస్తకం,0
నాకు ఈ పుస్తకం ఇష్టం లేదు  శివ కేరా  స్వయం సహాయక పుస్తకాలు రాసే ప్రసిద్ధ రచయిత మరియు కార్యకర్త    పని చేస్తున్నప్పుడు మాత్రమే  విజయం సాధిస్తావు  పని చేయవచ్చు  చాలా ముఖ్యమైనది కానీ అతను అనేక అద్భుతమైన పుస్తకాలు రాశాడు  కష్టపడటం అనేది దేనినైనా సాధించడానికి చాలా ముఖ్యం   కానీ అతను అనేక అద్భుతమైన పుస్తకాలు రాశాడు కానీ ఈ పుస్తకం  బాలేదు నాకు ఈ పుస్తకం  నచ్చలేదు,0
గలివర్స్ యాత్ర ప్రపంచం అంతటా సాహసోపేతమైన మనోహరమైన సముద్రయానం  ఈ కథ చివర వరకు ఆసక్తిని కలిగిస్తుంది  ఇది వాస్తవానికి జోనాథన్ స్విఫ్ట్ యొక్క మాస్టర్ పీస్  ఇది చదువుకున్న శాస్త్రీయ మరియు ఆధునిక వ్యక్తుల అవివేకాన్ని మరియు దుర్మార్గాన్ని ఎగతాశి చేస్తుంది ఈ కథలో ఆలోచనలు వింతైనవిగా మారుతాయి  అసంబద్ధమైన ఆచారాలు అసంబద్ధ వస్తువులుగా కనిపిస్తాయి సంక్షిప్తంగా గలివర్స్ సాహిత్యం అద్భుతం  చదివినందుకు మరియు ఆస్వాదించడానికి ఆసక్తికరంగా ఉంటుంది  ఒక మనిషి ఈ కల్పిత కధలో తప్పిపోతాడు  నేను ఒకసారి చదివమని సూచిస్తున్నాను,1
నా వరకు ఈ పుస్తకం  డబ్బుని దుర్వినియోగం  చేయడం అని నేను భావిస్తున్నాను  పుస్తకం లోని కొన్ని విషయాలు చాలా అవాస్తవంగా ఉన్నాయి మరియు మంచితనం  నిజాయితీ జీవనానికి స్ధానం లేదు సగటు హిందీ సినిమా కు రూ  200 చెల్లించినట్లు ఉంది  మరియు  ఇంకా ఏ పద్ధతుల్లోనైనా సాధారణంగా లేదు పూర్తి పేలవమైన జోకులు   pjsలు మరియు తెలివితక్కువ కథ చాలా వరకు నేను చేతన్ భగత్ గురించి అద్భుతమైన విషయాలు విన్నాను అయినా నేను అతని పుస్తకాల్లో ఏదో ఒకదానికి భయపడలేదు  మరియు 3 మిస్టేక్స్ ఆఫ్ మై లైఫ్  పుస్తకం చాలా అతి భయంకరమైనది మూడవ పుస్తకాల్ని రచించిన రచయిత  ఇలాంటి  పుస్తకం రాయడం  నిజంగా అతన్ని గురించి నిరాశను పెంచుతుంది ఇది చదివేవారికి సమయంమరియు నగదు దుర్వినియోగం అని నేను చెబుతున్నాను,0
61 రెగ్యులర్ పుస్తక  ప్రేమికులు మరియు క్రమం తప్పని పాఠకులు ఈ పుస్తకంల గురించి తమ సమయాన్ని  డబ్బుని విచ్చలవిడిగా ఖర్చు చేయకూడదు    ఈ పుస్తకానికి  ఉన్న రేటింగ్ మాత్రం   తప్పుదోవ పట్టిస్తున్నాయి   నేను ఈ పుస్తకాన్ని చదివాను మూర్ఖత్వంతో అతిశయముగా ఉన్న జీవిత ప్రాథమిక సత్యాల తో కూడి  వర్ధల్లింది    ప్రత్యేకమైన  భాషా  శైలి తో చదవడానికి  చాలా      అద్బుతంగా   ఉింది   రోజువారి జీవితంలో కొంచెం జ్ఞానం కోరుకునే వ్యక్తులకు అద్భుతం ఉంది  వారి ఆలోచనలకు అనువుగా   మంచితనం  గురించి వెతికే వారి కోసం అనువుగా  వ్రాయబడింది   సంక్లిష్ట నిజాలు కోసం వెదుకుతున్న అనుచరుల కోసం కాదు  కొన్నిచోట్ల అర్ధం కాలేదు  సింపుల్సిటి ముసుగులో అన్ని దాచి వేయబడ్డాయి కథలు అంత బాగా రాయబడ లేదు మరియు  అటువంటి పని ప్రచురించబడడం ఆశ్చర్యంగా ఉంది,0
'గీతాంజలి' కవిత్వం యొక్క గొప్ప సంకలనం మరియు భారతీయ సాహిత్యపు మైలురాయి  కవి రబీంద్ర నాథ్ తన రచనలకు నోబెల్ పురస్కారాన్ని గెలుచుకున్న నిజమైన రచయిత   అతని సృజనాత్మకత మరియు స్వచ్ఛత తన పుస్తకం గీతాంజలిలో ప్రదర్శింపబడుతుంది  పద్యంగా జన్మించి 1910 లో స్థానిక భాషా బెంగాలీలో ప్రచురించబడింది మరియు 1912 లో ఇంగ్లీష్లో అనువదించబడింది  ఇది భక్తితో బలమైన సంబంధాన్ని కలిగి ఉంది,1
ఏం నవల రాసారు రవిందర్ సింగ్   వాస్తవానికి రవిందర్ సింగ్ నిజమైన కథను అందంగా వ్రాసారు  నేను నచ్చిన ఆ నవలలో ప్రత్యేకత ఏమిటంటే చిన్న చిన్న సంఘటన మొత్తం కధలో జరిగుతాయి అదే రావిన్స ౩బెస్ట్ ఫ్రెండ్స్ కధలో  వారి కళాశాల జీవితం మరియు ముఖ్యంగా ఖుషితో రావిన్ జీవితం  ఆకస్మాత్తుగా ఖుషికి జరిగిన సంఘటన  మనస్సుకు అత్తుకునే నవల సులభంగా ఎవరైనా ఏడ్చేలా చేస్తుంది,1
హలో ఫ్రెండ్స్  ఈ పుస్తకం  ఇది అన్ని ఆశలు  అంచనాలను  భావోద్వేగాలను నాశనం చేసింది మరియు రచయిత యొక్క అందమైన ప్రతిభను ఖననం చేసింది ఈ ప్రేమ కథ శారీరక సాన్నిహిత్యంతో పాటు ప్రేమ యొక్క స్వచ్ఛమైన సారాంశం కలిగి ఉంది  మొత్తం పుస్తకం అంతా  రచయిత తన తొలి విజయాన్ని గూర్చి పోగుడుకున్నాడు కాబట్టి స్నేహితులారా మీ సమయం వృధా చేసుకోవద్దు ఈ పుస్తకంలో అసలు కథే లేదు  అసలు చదవడం వల్ల ఉపయెగంలేదు,0
