Review,Label
ఇది ఉపయోగించడానికి భయంకరమైన కెమెరా  ఈ కెమెరా నాకు నచ్చలాదు  బంచ్ EOS 1000D ఉపయోగించడానికి భయంకరమైన కెమెరా మరియు బండ కెమెరా  ఈ కెమెరాను నేను ఉపయోగించాను  ఈ కెమెరా భయంకరమైనది ఎలా ఉపయోగించినా ఈ కెమెరామంచి పిక్చర్ నాణ్యతను ఇవ్వదు  ఈ కెమెరా క్రమక్రమంగా వివిధ సమస్యలను కలిగి ఉంది  చాలా సాధారణంమైన బ్యాటరీ జీవితం లెన్స్ కూడా అద్భుతంగా ఏమీ లేవు  పూర్తిగా ప్రమాదకరమని నేను వ్యక్తం చేస్తున్నాను మరియు ఉపయోగం కోసం చాలా అతి భయంకరమైన కెమెరా  నేను వారి కస్టమర్ సేవ వ్యక్తులను సంప్రదించడానికి ప్రయత్నించినప్పుడు వారు ఈ కెమెరాను విశ్లేషించడానికి మంచి ప్రతిస్పందనను ఇవ్వలేదు ఈ కెమెరా తో నేను విసుగు చెందాను  ఇది అస్థిర కెమెరా కారణంగా నేను ఎవరికీ ఈ కెమెరాని సిఫార్సు చేయను  ఈ కెమెరా భయంకరగా ఉంది,0
నికాన్ D40 కెమెరా తో పిక్చర్స్ ఒరిజనల్ రంగులో ఉంటాయి ఇది ఉత్తమైన కెమెరా ఎక్కువ మంది Dslr ఉపయోగిస్తారు కానీ నికాన్ D40 అన్ని Dslr కన్నా భిన్నంగా ఉంటుంది ఈ కెమెరా కొనుక్కోమని ప్రతి ఒక్కరికి నేను సలహా ఇస్తాను  నా ప్రకారం అయితే ఈ కెమెరా చాలా మంచిది  మీరు Dslr  తీసుకుందాం అనుకుంటే మీకు ఇదే మంచిది  మీరు కెమెరా కొత్తగా వాడుతుంటే ఈ కెమెరా ఉత్తమమైనది ఈ కెమెరా ప్రొఫెషనల్స్కి కూడా మంచిది ఈ కెమెరా తో పిక్చర్స్ ఒరిజనల్గా ఉంటాయి  ఈ కెమెరా చాలా బాగుంది మరియు చాలా మందికి కూడా నచ్చుతుంది మీరు ఆలోచించకండి తప్పక ఆర్డర్ చేయండి,1
ఇది మంచి యూజర్ ఫ్రెండ్లీ మొబైల్ మరియు సౌండ్ ఎఫెక్ట్స్ చాలా బాగున్నాయి మరియు అందరూ ఉపయోగించే విధంగా డిజైన్ సామ్సంగ్ గెలాక్సీ J2 చాలా మంచి ఫోన్  చాలా మంచి ధర దాదాపు ప్రతి వ్యక్తి ఈ స్మార్ట్ఫోన్ కొనుగోలు చేసే స్థితిలోనే ఉన్నారు దీని ఇంటర్నెట్ వేగం చాలా బాగుంది మరియు సమంజసమైన బ్యాటరీ సమయం సౌండ్ నాణ్యత చాలా బాగుంది కాల్ యొక్క వాయిస్ చాలా స్పష్టంగా ఉంది ఇది అతిపెద్ద నాణ్యత కలిగినది ఈ ఫోన్ ఉపయోగించడం చాలా సులభం  ఈ ఫోన్ చాలా యూజర్ ఫ్రెండ్లీ ప్రతిఒక్కరూ చాలా సులభంగా ఉపయోగించవచ్చు పొలాలలో పనిచేసిన వారు కూడా  దీని డిజైన్ బాగుంది  ఆకారం బాగుంది నిజంగా అందంగా కనిపిస్తుంది  సంక్షిప్తంగా చెప్పాలంటే ఇది మంచి స్మార్ట్ ఫోన్,1
ఈ రేన్జ్కి వీడియో నాణ్యత మంచిగా లేదు మరియు lg నుండి ఈ నాణ్యత ఊహించలేదు  సౌండ్ నాణ్యత బాగోలేదు మరియు స్పీకర్ సౌండ్ చాలా తక్కువగా ఉంది మరియు వాయిస్ స్పష్టంగా లేదు దీనికి డబ్బులు వేస్ట్ చెయ్యొద్దు ఇదే రేన్జ్లో మరొకదానికి వెళ్లండి  కస్టమర్ సేవలు అస్సలు బాగోలేవు lgకి ఉంటాయి అనుకున్నట్టు లేవు LG సేవల రంగంలో లేదు,0
సామ్సంగ్ TVతో పోలిస్తే దీని LED డిస్ప్లయ్ అంత మంచిది కాదు  దీని శబ్దాలు స్పష్టగా లేవు  ఇది ఇతర టెలివిజన్తో పోల్చితే ఎక్కువ విద్యుత్తును వినియోగిస్తుంది దీని ధర చాలా ఎక్కువగా ఉంది  ఈ ప్రోడక్ట్స్కి కస్టమర్ సేవలు లేవు నేను ఈ రకమైన TV కొనడానికి సిఫార్సు చేయలేనని భావిస్తున్నాను  ఇది నాకు ఇంక నచ్చట్లేదు  నేను దీనిని 3 నెలల ఉపయోగించాను కానీ నేను విసుగు చెంది OLX లో అమ్మేసాను ఇది నాకు నచ్చలేదు,0
హాయ్ ఫ్రెండ్స్ నా పేరు సాహిల్ నందా నేను న్యూఢిల్లీ నుండి వచ్చాను నేను మీకు స్మార్ట్ఫోన్ జియామి రెడ్మి 3S ప్రైమ్ గురించి చెప్పాలనుకుంటుంన్నాను నా స్నేహితుడు ఈ ఫోన్ను 3 నెలలు వినియోగించాడు  అతను దానిని దాదాపుగా 8900 రూపాయలలో ఆన్లైన్ మార్కెట్ నుండి కొనుగోలు చేసాడు ఈ ఫోన్లో చాలా ఫీచర్స్ ఉన్నాయి కానీ ఏవీ పనికిరావు ఎందుకంటే మీరు ఎప్పుడైనా ఏ ఫీచర్స్ అయినా ఎక్కువ సేపు ఉపయోగిస్తున్నప్పుడు ఫోన్ వేడెక్కి పోతోంది  నేను కెమెరాను 15 నిమిషాలు వాడతేనే ఫోన్ వేడెక్కి పోయింది కాబట్టి నేను కెమెరాను ఆపెయ్యాల్సి వచ్చింది తరువాత అది చల్లగా అయ్యింది నేను ఎవ్వరికీ ఈ ఉత్పత్తిని సిఫార్సు చేయను ఎందుకంటే ఇది అంత విలువలేని ప్రోడక్ట్,0
ఇది సూపర్ ఎందుకంటే ఇది మాకు చాలా వేగంగా ప్రతి ఏప్ లేదా ఫైల్కు యాక్సెస్ ఇస్తుంది దాని 3 GB ram వల్ల దీని కెమెరా చాలా బాగుంది  తీసిన పిక్చర్స్ చాలా అధిక నాణ్యత మరియు జూమ్ చేయగలవి వీడియోలు చాలా స్పష్టంగా ఉన్నాయి సౌండ్ నాణ్యత అద్భుతం దీని రంగు చాలా ఆకర్షణీయంగా ఉంటుంది స్లిమ్నెస్  TV   AC  ఫ్యాన్  మొదలైనవాటికి వైర్లెస్ రిమోట్ కంట్రోల్ ఇది కొనుగోలు ఖర్చు కంటే మెరుగ్గా ఉంది ఇది కొత్త ఓప్షన్స్ కూడా అందిస్తుంది అదేంటంటే రెండవ ఖాళి ఇది చాలా ఉపయోగకరంగా ఉంది మరియు ముఖ్యమైనది ఎందుకంటే ఒకే ఫోన్లో రెండు ఫోన్లు మేనేజ్ చెయ్యవచ్చు ఇది అద్భుతం,1
సౌలభ్యం గ్రూప్ EOS 1000D చూడటానికి మరియు పనితీరులో  EOS 450D లాగా కనబడుతుంది  వాస్తవానికి ఇది కొంతవరకు చిన్నది  126 1 x 97 5 x 61 9 mm  మరియు ఇంకా 450g  బరువు తక్కువ అయితే వ్యత్యాసాలు వాస్తవంగా కనిపించవు ప్లాస్టిక్ బాహ్య షెల్ పూర్తిగా అలాగే ఉంది హేన్డ-గ్రేస్పపై ఫినిష్డ్ జోన్ ఉంది అయితే కెమెరా వెనక థమ్బ-లే మీద కాదు  450D విధంగా  EOS 1000D  కెమెరా కూడా పట్టుకోవడానికి కొద్దిగా కష్టంగా ఉంటుంది  సైజులో చాలా చిన్నది మరియు పెద్ద చేతులు ఉన్న వ్యక్తులకు  నా లాంటి వారికి   చిటికెన వేలు పట్టేంత చోటు లేదు 1000D మరియు 450D మధ్య ప్రధాన వ్యత్యాసం చిన్న 2 5 అంగుళాల LCD స్క్రీన్  స్టాండర్డ్ EOS 1000D అసలు ధర కంటే చూడటానికి ఎక్కువ ఖరీదైనదిగా అనిపిస్తుంది,1
నికాన్ తాము స్థిరపడడానికి ఒక మంచి బ్రాండ్ ఈ బ్రాండ్ ఎక్కువగా దాని కెమెరాలకు ప్రసిద్ది ఎందుకంటే వారే కెమెరాను తయారు చేస్తారు నేను సమీప మార్కెట్ నుండి 2 నెలల క్రితం కొనుగోలు చేసాను చిత్రం నాణ్యత  కెమెరా యొక్క పిక్చర్ నాణ్యత మంచిగా లేదు దీని పిక్సెల్స్ నా ప్రొఫెషనల్ అవసరాలకు తగ్గట్టుగా లేవు షట్టర్ వేగం కెమెరా యొక్క షట్టర్ వేగం సగటుగా ఉంది కానీ త్వరగా అన్ని వివరాలు క్యాప్చర్ చేయటానికి సహాయకారిగా లేదు బ్యాటరీ జీవితం  దీని బ్యాటరీ బ్యాకప్ చాలా కాలం పాటు ఉంటుంది మొత్తంమీద ఈ ప్రోడక్ట్ సగటు పనితీరుతో ఉంటుంది  కానీ తక్కువ పిక్చర్ నాణ్యతను కలిగి ఉండదు,0
HD రెడీ LED TV  బ్లాక్  5 లో 4 3  మొత్తం 16 కస్టమర్ల రివ్యూలను చూడండి ఒక LED TV కొన్దాము అను కుంటున్నాను  మైక్రోమ్యాక్స్  ఇండెక్స్ మరియు రీకనెక్ట్ 15k పరిధిలో సరసమైన TV లను విక్రయిస్తున్నాయి  హాయ్ ఫ్రెండ్స్ నా సోదరుడు ఈ రీకనెక్ట్ TVని మూడు నెలల క్రితం కొన్నాడు ఇది చాలా తక్కువ నాణ్యత కల TV నాకు నచ్చలేదు,0
ఈ ఫోన్ డి అద్భుతం అయినా డిజైన్ మంచి బాటరీ లేటెస్ట్ ఆండ్రాయిడ్ కూడా ఉండటం ప్లస్ అని చెపొచ్చు,1
ఇటీవల నా స్నేహితుడు ఒక సోనీ బ్రావియా KLV-40W562D TV ను కొనుగోలు చేసాడు మరియు ఇది ఒక 40 అంగుళాల LED TV మరియు TV యొక్క రంగులు చాలా బాగున్నాయి మరియు మీరు చాలా సులభంగా కొనుగోలు చేయవచ్చు ఎందుకంటే అమెజాన్  Flipkart  Snapdeal వంటి ఆన్లైన్ స్టోర్లో అందుబాటులో ఉంది మరియు మీరు ఆన్లైన్ స్టోర్స్ను ట్రస్ట్ చేయకపోతే  మీ మార్కెట్ నుండి దానిని కొనుగోలు చేయవచ్చు  దీని ధర రూ  48  000  ఒక సాధారణ LED TV కోసం ఇదు చాలా అధిక ధర అని నేను భావిస్తున్నాను ఎందుకంటే కేవలం రూ 20  000 నుండి 30 000 లో శామ్సంగ్  పానాసోనిక్ వంటి విశ్వసనీయ బ్రాండ్లవి కొనచ్చు మీరు నిజంగా ఈ కొనుగోలు చేయాలనుకుంటే నేను ఆ TV యొక్క అప్గ్రేడ్ వెర్షన్ కొనుగోలు చేయమని సూచిస్తాను మీరు ఒక అప్గ్రేడ్ వెర్షన్ కొనుగోలు చేస్తే మీకు స్మార్ట్ LED TV వస్తుంది  ఈ TV USB పోర్ట్  HDMI పోర్ట్ వంటి విలక్షణమైన విధులను కలిగి ఉంది ఇతర  LED TVల్లా,0
నా ఫోటోలను తీయడానికి ఇప్పుడు ఈ కెమెరాను ఉపయోగిస్తున్నాను  నేను ఏఊరు వెళ్ళినా కెమెరాను ఉపయోగిస్తాను ఎందుకమటే ఇది చాలా బాగా పనిచేస్తుంది  స్పష్టత కోల్పోకుండా జూమ్ పర్ఫెక్ట్గా ఉంది  ఫోకస్ బాగుంది బేగ్రౌన్డ్ బ్లర్ చేసి పర్ఫెక్ట్ పిక్చర్ ఇస్తుంది  ఈ కెమెరా వల్ల నాకు ప్రయాణాలు అంటే ఇష్టం ఇది సులభంగా ఉపయోగించవచ్చు మరియు యూజర్ ఫ్రెండ్లీగా ఉంటుంది  ఇందులోని టచ్ స్క్రీన్ కూడా మంచి ఉపయోగకరం బేటరీ లైఫ్ వైఫల్యం లేకుండా దీర్ఘకాలం నిలబడగలిగేలా సూపర్గా ఉంది షట్టర్ వేగం కూడా బాగుంది దీనితో మీ ట్రిప్ పర్ఫెక్ట్గా ఉంటుంది మరియు తీపి జ్ఞాపకాలు ఉంటాయి,1
హలో ఫ్రెండ్స్ నేను ఈ VU 40 k16 పూర్తి HD LED TV గురించి నా అనుభవాన్ని పంచుకోవాలనుకుంటున్నాను ఫ్రెండ్స్ ఈ TVతో నాకు ఒక  చెడ్డ అనుభవం కలిగింది ఎక్కువ ఫీచర్స్ లేవు మరియు అది ఉపయోగించడానికి చాలా పెద్దది  రిమోట్లో ఎక్కువ ఫంక్షన్ల లేవు కానీ దాని స్క్రీన్ పెద్దది కాబట్టి మీరు ఆనందించవచ్చు ఈ TVకి మంచి సౌండ్ ఎఫెక్టులు లేవు  ఇది మీ కళ్ళకు హాని కలిగిస్తుంది  ఈ ఎలక్ట్రానిక్స్ పరికరం చాలా విద్యుత్ని వినియోగిస్తుంది మీరు LG TV ను కొనుగోలు చేయవచ్చు కానీ ఈ కంపెనీ లేదా ఈ మోడల్ తప్ప మీరు ఈ TVని కొనితే  మీరు మీ డబ్బును వృధా చేసుకుంటారు మరియు చివరికి వేల రూపాయల విద్యుత్ బిల్లు చెల్లించాలి ఈ TVని మీకు సూచించండి నాకు ఇష్టంలేదు  ధన్యవాదాలు ఫ్రెండ్స్,0
అందరికీ హలో   నేను DSLR లో విస్తృతమైన కొలత చూసాను అయినా నేను ప్రత్యేక నిపుణుడిని కాదు కానీ బదులుగా నా పిల్లల ప్రతి క్షణాలనీ ఈ కేమరాలో భందించాలనుకున్నాను ఈ కెమెరా నేను అమ్యూజ్మెంట్ మోడ్లో లేదా ఆటో మోడ్లో ఉంచినప్పుడు భయంకరంగా ఉంది అంతేకాక బ్యాటరీ అనూహ్యంగా అద్భుతంగా ఏమీ లేదు  నా అనుచరుడి దగ్గర నికాన్ D5100  మరియు D5200 ఉన్నాయి అవి ఇంచుమించు ఇదే ధర అయితే అతనికి బ్యాటరీ మంచిది అతను 300-350 షాట్లు తీయగలుగుతున్నాడు నేను 250 షాట్లు తీసాను బ్యాటరీ 30% కి వచ్చేసింది కాబట్టి నేను మరీ ఎక్కువ షాట్లు తీసుకోలేను నేను నిజంగా సంతోషంగా లేను ఎందుకంటే నాకు ఒక మంచి బ్యాటరీ అవసరం మరియు రోజూ బ్యాటరీలను చార్జ్ చెయ్యాలంటే నాకు అసహ్యం,0
అదే ధరకి మంచి బ్రాండ్లు చాలా మంచి ఆప్షన్స్ ఉన్నప్పుడు ఎవరైనా ఎందుకు ఈ ఉత్పత్తిని కొనుగోలు చేస్తారో కూడా నాకు తెలియదు ఒక నెల క్రితం మా ఆంటీ ఈ టెలివిజన్ కొనింది మరియు ఇది అప్పుడే సమస్యలు ఇవ్వడం ప్రారంభించింది  స్క్రీన్ అప్పుడప్పుడు నల్లగా అయిపోతూ ఉంటుంది మరియు అది ఒక్కటే కాకుండా సేవలు కూడా చెత్తగా ఉన్నాయి మేము సేవా కేంద్రాన్ని కాల్ చేసినప్పుడు ఇంతకుముందు చెప్పింది ఏమిటంటే సాంకేతిక నిపుణుడి ఒక్క రోజులో వచ్చి సమస్యను పరిష్కరిస్తారని ఎందుకంటే వారంటీలో ఉందని కానీ రెండు రోజులు అయ్యింది సాంకేతిక నిపుణుడు రాలేదు గైస్ ఈ టెలివిజన్ కొనుగోలు చెయ్యవద్దని నా అభ్యర్థన  ఫిలిప్స్ లేదా ఇతర వాటిని కొనుగోలు చెయ్యండి అని మార్కెట్లో ఉత్తమమైనవి,0
రికనెక్ట్ LED TV ఉత్తమమైనది  దీని అద్భుతమైన సౌండ్ పిక్చర్ నాణ్యత నాకు చాలా ఇష్టం  ఎప్పుడూ ఏసమస్య రాలేదు రికనెక్ట్ LED TV తో  ఇది ఆకర్షణీయంగా ఉంది మరియు బాగా డిసైండ్ చేసారు రిమోట్ కంట్రోల్ బాగుంది ఛానెల్ను మార్చడం సులభం నేను గత 11 నెలలుగా ఉపయోగించాను నాకు ఎటువంటి సమస్య రాలేదు ఇది సౌండ్ 3D మరియు HD చిత్రం నా జీవితంలో అటువంటి ప్రోడక్ట్ని కలిగి ఉండటం చాలా గొప్ప  ఇది మంచి నలుపు రంగు   అందమైన మరియు స్మార్ట్ TV తక్కువ శక్తి వినియోగిస్తుంది నా ఆర్థిక పరిస్థితి ప్రకారం ఉత్తమ ధర నాకు నిజంగా నచ్చింది,1
ఈ కెమెరా మీ కోసం ఉత్తమమైనది మరియు కొత్త 2017 మోడల్  పూర్తి HD కెమెరా బ్యాటరీ  మంచి జూమింగ్  అధిక ఫ్లాష్ లైటింగ్ నిజంగా ఈ ప్రోడక్ట్ అద్భుతం నికాన్ D40 అసలు రంగు ఇస్తుంది ఇది ఉత్తమ కెమెరా ఎక్కువ మంది Dslr ఉపయోగిస్తారు కానీ నికాన్ D40 అన్ని Dslr కన్నా భిన్నంగా ఉంటుంది ఈ కెమెరా కొనుక్కోమని ప్రతి ఒక్కరికి నేను సలహా ఇస్తాను    నా ప్రకారం అయితే ఈ కెమెరా చాలా మంచిది  మీరు Dslr  తీసుకుందాం అనుకుంటే మీకు ఇదే మంచిది  మీరు కెమెరా కొత్తగా వాడుతుంటే ఈ కెమెరా ఉత్తమమైనది ఈ కెమెరా తో పిక్చర్స్ ఒరిజనల్గా ఉంటాయి,1
మైక్రోమాక్స్ కాన్వాస్ ఇన్ఫినిటీ లో అద్భుతమైన ప్రాసెసర్ ఉంది కెమెరా కూడా బాగానే ఉంది దీని త్రీ జి బి ర్యామ్ దీని ప్రతేకత,1
,0
హాయ్  నేను షోగట మరియు ఇది శామ్సంగ్ గెలాక్సీ J2-6 గురించి నా సమీక్ష  నేను దీనిని 2 వారాల పాటు ఉపయోగించాను ఈ ఫోన్ కేవలం మిమ్మల్లి చిన్నబరుస్తుంది  మొదట లాభాలు గురించి మాట్లాడదాం   వెనుక కెమెరా 8 మెగాపిక్సెల్స్ మరియు ముందు కెమెరా 5 మెగా పిక్సెల్స్ ఉంది మరియు శామ్సంగ్ నుండి ఆశించిన విధంగా నాణ్యమైన పిక్చర్స్ వస్తాయి ఈ ఫోన్ మంచి పట్టును అందిస్తుంది మరియు ఒక స్టైలిష్ వెనుక భాగం ఇది ఒక ప్రీమియం అనుభూతిని ఇస్తుంది కానీ ఈ ఫోన్ గురించి ఇవి మాత్రమే మంచి విషయాలు బ్యాటరీ భయంకరమైనది సుమారు 2600mAh జీవిత తో ఇది సుమారు రెండున్నర గంటలు మాత్రమే ఉంటుంది  కాబట్టి ఎల్లప్పుడూ మీరు ఛార్జర్ను పక్కనే ఉంచుకోండి! ఇది 1 5Ghz క్వాడ్ కోర్తో 1 5 GB RAM తో వస్తుంది  కాబట్టి భారీ గేమింగ్ మరియు బహువిధి నిర్వహణ గురించి మర్చిపోండి మీరు ఫోన్ను తక్కువగా వాడే వినియోగదారుల్లో ఒకరు అయితే ఈ ఫోన్ మీకు సరిపోతుంది కానీ మీరు ఈ ధర వద్ద భారీ పనితీరు కావాలనుకుంటే మోటో లేదా MI ను ప్రయత్నించండి,0
హాయ్ ఫ్రెండ్స్  మా నాన్నగారు దాదాపు 1 సంవత్సరము ముందు ఈ TVని కొన్నారు ఈ TV యొక్క శైలి మరియు డిజైన్ చాలా బాగున్నాయి కానీ ఈ TV  యొక్క వీడియో నాణ్యత అంత బాగోలేదు మరియు ఈ TV సౌండ్ రిసెప్షన్ కూడా స్పష్టంగా లేదు మరియు ఈ TV రిమోట్ చెత్త ప్లాస్టిక్తో చేసారు మరియు సులభంగా విరిగిపోతుంది ఈ ప్రోడక్ట్కి కస్టమర్ సేవలు అస్సలు బాగోలేవు మరియు వారి సిబ్బంది ప్రవర్తన బాగోలేదు కాబట్టి ఈ TV  చెత్తగా ఉంది మరియు మంచి విలువ కలిగినది కాదు  ఈ TV  కొనుగోలు చేయవద్దని నేను సూచిస్తున్నాను ధన్యవాదాలు,0
సోనీ LED tv అద్భుతంగా ఉంది  సౌండ్ వాల్యూమ్ అద్భుతంగా ఉంది   పెన్ డ్రైవ్ లేదా కార్డ్ రీడర్ని ఇన్పుట్ చేయవచ్చు మరియు ఏ బొమ్మలను అయినా నిల్వ చేయవచ్చు మరియు ఇది పూర్తిగా లోడెడ్ HD TV  వేగవంతమైన  సేవ మరియు అద్భుతమైన కంపెనీ దీనిని గోడకు అటాచ్ చేయవచ్చు లేదా మీరు టేబల్ మీద కూడా పెట్టుకోవచ్చు స్క్రీన్ మిర్రరింగ్  చేయవచ్చు మరియు గుర్తుంచుకోదగిన ఫోటోలను లేదా వీడియోలను సేవ్ చేయవచ్చు,1
నిజాయితీగా మాట్లాడితే పిక్చర్ నాణ్యత బానే ఉంది చాలా బాగుంది అని చెప్పలేను ఎందుకంటే ఈ ధరలో నికాన్ ఇంకా మెరుగైన పనితీరు చూపించచ్చు అని నా అభిప్రాయం కెమెరా అస్సలు యూజర్ ఫ్రెండ్లీగా లేదు ఎందుకంటే స్క్రీన్ పక్కన ఉన్న బటన్లు నొక్కడానికి చాలా గట్టిగా ఉన్నాయి మరియు డిస్ప్లే స్క్రీన్ నాణ్యత కూడా మంచిగా లేదు నికోన్ D3400కి డబ్బుకు తగ్గ విలువ లేదు ఎందుకంటే పిక్చర్ నాణ్యత మంచిగా లేదు  కెమెరా మన్నికైనది కాదు మరియు ప్రధానంగా డిస్ప్లే యొక్క నాణ్యత  షట్టర్ వేగం బానే ఉంది కానీ ధర పరిధిని పరిశీలిస్తే నికాన్ ఇంకా మెరుగైన పనితీరు చూపించచ్చు బ్యాటరీ జీవితం అంత మంచిది కాదు మరియు బ్యాటరీ ఛార్జ్ అవ్వడానికి చాలా సమయం పడుతుంది ధన్యవాదాలు,0
ఇది ఓ అద్భుతమైన కెమెరా  నా మొదటి DSLR ఇది మరియు నేను దీనిని 50K షట్టర్ క్రియల కోసం ఉపయోగించాను నా స్నేహితుల్లో ఒకరికి దీనికి విక్రయించబడింది మరియు వారు దానితో 100K షాట్లను తీసారు  మెకానికల్ మరియు పిక్చర్ నాణ్యత చాలా బాగున్నాయి   ఇప్పుడు బోళ్ళు కొత్త కెమెరాలు ఉన్నాయి కానీ మీకు ఇది చౌకగా దొరికినా మీరు కెమెరా కొత్తగా వాడుతుంన్నా ఈ కెమెరా ఉత్తమమైనది ఫోటో నాణ్యత నన్ను బాగా ఆకట్టుకుంది నా పాయింట్ అండ్ షూట్ డిజిటల్ కెమెరాతో దేన్నీ పోల్చలేము కెమెరాతో పిక్చర్స్ తీయడం ప్రారంభించడం చాలా సులభం ఎందుకంటే ఆటో మోడ్ అన్ని సెట్టింగులపై పూర్తి నియంత్రణను తీసుకుంటుంది మరియు మంచి ఫలితాలను ఇస్తుంది కెమెరా  చేతిలో చూడటానికి కూడా చాలా బాగుంటుంది ఇది ఒక పాయింట్ అండ్ షూట్ కంటే భారమైనది కాని నాకు బరువు గురించి ఏమి ఫిర్యాదులు లేవు నేను ఒక SB-400 బాహ్య ఫ్లాష్ను కొనుగోలు చేసాను ఇది అంతర్నిర్మిత ఫ్లాష్ కంటే మెరుగ్గా ఫోటోలో కాంతిని నింపే పనిని చేస్తుంది బ్యాటరీ బ్యాకప్ చాలా బాగుంది మరియు సాధారణ కెమెరా బ్యాటరీ బ్యాకప్ కంటే ఎక్కువ,1
సోనీ టెలివిజన్ రేటు చాలా ఎక్కువ కానీ పిక్చర్ నాణ్యత ఉంది  ఇది అసాధారణ లక్షణాలను కలిగి ఉంది  దీనిలో స్క్రీన్ మిర్రరింగ్ అనే చాలా ఉపయోగకరమైన ఫీచర్ ఉంది  స్క్రీన్ మిర్రరింగ్ ద్వారా సులభంగా సినిమాలు చూడవచ్చు మరియు సులభంగా పాటలు వినవచ్చు టెలివిజన్ యొక్క బాస్ అసాధారణమైనది మరియు థియేటర్ అనుభూతిని కలిగిస్తుంది,1
హలో ఫ్రెండ్స్ నేను పంజాబ్ పాటియాలా నుండి హర్ప్రీట్ ఈ రోజు నేను నికోన్ d3400 పై సమీక్ష వ్రాస్తాను  నష్టాలు 1 నికాన్ విడి మైక్ జాక్ ఇవ్వడం లేదు  2 ఈ ధరలో నికోన్ మాకు టిల్టెడ్ డిస్ప్లే ఇవ్వాలి కానీ వారు మాకు స్థిర డిస్ప్లే ఇచ్చారు  3  టచ్ డిస్ప్లే కాదు  4 ఈ dslr ధర చాలా ఎక్కువ నికోన్ ధర తగ్గించాలి   లాభాలు   1 నికోన్ 1200 mA బ్యాటరీ ఇస్తుంది వేరే ఎవ్వరు ఇవ్వనిది 2 ఇది ప్రారంభం కోసం ఉత్తమ DSLR  కానీ ధర చాలా ఎక్కువ,0
వివో మమ్మల్ని మోసగించింది అనుకుంటున్నాను ఎందుకంటే వివో V5 ధర ఇంచుమించు 17000 మరియు దీని ప్రాసెసర్ మీడియా టెక్ ధర 17000 మరియు ప్రాసెసర్ ప్రాసెసర్ మీడియా టెక్  సెల్ఫీ అంత బాగోలేదు ఈ ఫోన్ ధర 12000  ఉండాలి కానీ దాని ధర 17000 ఉంది ఈ బడ్జెట్లో  స్నాప్డ్రాగన్ 625 మరియు ఇతర ప్రాసెసర్లతో పలు రకాల ఫోన్లను పొందవచ్చు,0
మధ్య తరగతి వాళ్ళకి ఉపయోగకరమైనది కాని అందులో USB కనెక్షన్ తేడాగా ఉంది  USB 1 కు కనెక్ట్ అయ్యినప్పుడు అది స్పందిచలేదు USB 2 కి కనెక్ట్ చేసినప్పుడు tv  కనెక్ట్ అయ్యింది  ఎందుకంటే ఇది 2 కి కనెక్ట్ చేయబడింది  తారుమారుగా ఉంది కాని ఇది బడ్జెట్ వినియోగదారుల కోరకు  మంచి స్పష్టత  మంచి సౌండ్  మంచి ధర,1
కెనన్ E0S 1000D అత్యుత్తమ నాణ్యతగల కెమెరాను ప్రవేశపెట్టింది నాకు ఫోటోగ్రఫీ అంటే ఇష్టం కాబట్టి మా నాన్మగారు ఈ కెమెరా కొనుగోలు చేసారు ఇది ఉపయోగించడం చాలా సులభం నలుపు రంగుది అద్భుతంగా ఉంటుంది  ఒఫ్కోర్స్ నేను ఒక నల్లనిదాన్ని తీసుకున్నాను దీనిలో ఒక షట్టర్ క్లిక్ ఉంది ఇది ఒకే సమయంలో అనేక పిక్చర్స్ క్లిక్ చేస్తుంది మరియు ఒక కోడ్ పంపుతుంది పిక్చర్స్ కోడ్ ద్వారా కంప్యూటర్ / ల్యాప్టాప్ లోకి పంపవచ్చు వైర్లెస్ ఓప్షన్స్ కూడా అందుబాటులో ఉన్నాయి పిక్చర్ నాణ్యత ఎంత బాగుంది అంటే పూర్తి జూమ్ తర్వాత కూడా పిక్చర్ అస్పష్టంగా లేదు 1  ఊహించిన ధర 2 మంచి జూమ్ మరియు అద్భుతమైన పిక్చర్ నాణ్యత 3  అంతర్భాగంగా నిర్మిచబడిన ఎడిట్ ఓప్షన్స్ 4  మంచి మరియు దీర్ఘ కాల బ్యాటరీ లైఫ్ మరియు సమీపం లో సేవా కేంద్రం ఉంది,1
